generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
43,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
44,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
45,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
46,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
47,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
48,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
49,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
50,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,6
0,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
1,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
2,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
3,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
4,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
5,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
6,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
7,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
8,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
9,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
10,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
11,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
12,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
13,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
14,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
15,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
16,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
17,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
18,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
19,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
20,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
21,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
22,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
23,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
24,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
25,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
26,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
27,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
28,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
29,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
30,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
31,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
32,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
33,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
34,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
35,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
36,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
37,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
38,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
39,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
40,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
41,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
42,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
43,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
44,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
45,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
46,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
47,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
48,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
49,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
50,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,7
0,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
1,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
2,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
3,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
4,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
5,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
6,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
7,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
8,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
9,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
10,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
11,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
12,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
13,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
14,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
15,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
16,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
17,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
18,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
19,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
20,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
21,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
22,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
23,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
24,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
25,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
26,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
27,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
28,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
29,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
30,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
31,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
32,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
33,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
34,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
35,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
36,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
37,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
38,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
39,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
40,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
41,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
42,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
43,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
44,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
45,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
46,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
47,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
48,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
49,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
50,0.0,0.0,0.5,0.5,0.0,0,0.0,0,3,8
