generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
30,0,0,0.5,0.5,0.0,0,0.0,0,7,8
31,0,0,0.5,0.5,0.0,0,0.0,0,7,8
32,0,0,0.5,0.5,0.0,0,0.0,0,7,8
33,0,0,0.5,0.5,0.0,0,0.0,0,7,8
34,0,0,0.5,0.5,0.0,0,0.0,0,7,8
35,0,0,0.5,0.5,0.0,0,0.0,0,7,8
36,0,0,0.5,0.5,0.0,0,0.0,0,7,8
37,0,0,0.5,0.5,0.0,0,0.0,0,7,8
38,0,0,0.5,0.5,0.0,0,0.0,0,7,8
39,0,0,0.5,0.5,0.0,0,0.0,0,7,8
40,0,0,0.5,0.5,0.0,0,0.0,0,7,8
41,0,0,0.5,0.5,0.0,0,0.0,0,7,8
42,0,0,0.5,0.5,0.0,0,0.0,0,7,8
43,0,0,0.5,0.5,0.0,0,0.0,0,7,8
44,0,0,0.5,0.5,0.0,0,0.0,0,7,8
45,0,0,0.5,0.5,0.0,0,0.0,0,7,8
46,0,0,0.5,0.5,0.0,0,0.0,0,7,8
47,0,0,0.5,0.5,0.0,0,0.0,0,7,8
48,0,0,0.5,0.5,0.0,0,0.0,0,7,8
49,0,0,0.5,0.5,0.0,0,0.0,0,7,8
50,0,0,0.5,0.5,0.0,0,0.0,0,7,8
